-1.42637882	4.45248869	-63.70409564
-1.55E+00	2.20760688	-63.14670278
-0.97666801	-0.07228846	-62.61830212
0.02942103	-1.82835633	-61.62376375
0.96120834	-2.75274932	-59.35609314
1.37115247	-2.9018467	-55.1223165
1.03670282	-2.58482375	-48.66162927
0.01720275	-2.14344842	-40.27213963
-1.3744325	-1.75373365	-30.68417951
-2.6980195	-1.3623244	-20.73926558
-3.59907712	-0.81194684	-11.07362088
-3.99964999	-0.06903694	-1.97089057
-4.1016066	0.65842539	6.58107051
-4.14736335	1.06322983	14.68403401
-4.1759909	1.00247796	22.27477778
-4.05703985	0.6026548	28.93738841
-3.6797844	0.16244685	33.90770158
-3.01798872	-0.01113549	36.32106779
-2.08697632	0.23589613	35.56218885
-0.94348788	0.81368254	31.56261029
0.26683752	1.45934735	25.03240731
1.3176057	1.91765237	17.55526828
1.99690618	2.07589037	11.3354525
2.18394188	1.97820605	8.48361331
1.84453889	1.75431019	10.10290016
1.01892725	1.53194951	15.72901811
-0.15000666	1.38274284	23.50423187
-1.4039275	1.31434656	30.94431738
-2.44124165	1.29433122	35.80127318
-3.05299769	1.28208345	36.63939165
-3.20904466	1.25094655	33.02084854
-3.01163049	1.19460622	25.35663051
-2.56253258	1.12142879	14.60388108
-1.87890632	1.04442413	2.01736533
-0.95561221	0.9732909	-10.98112661
0.07065541	0.91133198	-22.91204412
0.85396838	0.85661427	-32.45511336
0.99979859	0.8050543	-38.75802848
0.28839569	0.75319893	-41.65384379
-1.23761745	0.69954885	-41.7202857
-3.27322393	0.642226	-40.2781842
-5.30674186	0.56102995	-39.19324168
-6.81827412	0.38292322	-40.250061
-7.53353114	-0.01830574	-44.34875662
-7.51972337	-0.74024745	-50.97589088
-7.07327695	-1.73976818	-58.08941166
-6.49208627	-2.82052194	-62.52572059
-5.85908519	-3.76777159	-60.92890541
-5.03186654	-4.46809946	-50.66608
-3.88931402	-4.86938081	-30.38442341
-2.52332692	-4.92185716	-0.61182576
-1.16751814	-4.64127502	35.6096595
-0.0797879	-4.16777717	72.95416115
0.50512799	-3.70164161	105.298604
0.47920557	-3.37463557	127.6637863
-0.06138914	-3.13632585	137.5587292
-0.91532984	-2.72633622	135.1853571
-1.925576	-1.80483501	122.4247377
-3.00165356	-0.171667	101.2683271
-4.0400443	2.0985819	72.99955188
-4.88436908	4.6618566	38.88568942
-5.3919571	7.01175677	1.77690411
-5.52616667	8.67254566	-32.97190524
-5.37376395	9.38056121	-58.36483109
-5.07875611	9.10866206	-67.98089582
-4.73759235	8.00618759	-58.45068024
-4.33262159	6.4019236	-31.39344455
-3.7896586	4.76905274	6.1476492
-3.11260449	3.53823924	43.44356707
-2.43346187	2.89165594	69.14610503
-1.94692692	2.68275634	74.14376702
-1.81455204	2.51212447	53.80609401
-2.04637498	1.97782262	10.02650961
-2.39335232	0.97530459	-47.90920503
-2.3937952	-0.2362148	-105.665458
-1.62238007	-1.26098578	-149.1983934
0.01506143	-1.84025753	-169.8748441
2.17398737	-1.96113294	-166.2453689
4.2232053	-1.79298979	-142.4063351
5.49078338	-1.55490582	-105.3088991
5.43949701	-1.424085	-62.77479132
3.76862145	-1.52810246	-22.33143072
0.49882373	-1.96212909	9.70035037
-3.94539125	-2.77545356	29.23522113
-8.72713329	-3.9675851	35.26498377
-12.78894468	-5.4891152	29.92647661
-15.23837772	-7.15983144	17.66050706
-15.68509214	-8.5591053	3.80524894
-14.31195043	-9.06794092	-6.88399845
-11.72246141	-8.10466837	-11.38675061
-8.74002707	-5.40837707	-9.04075995
-6.24554947	-1.18610528	-1.54059423
-4.94989825	3.94362814	7.80415313
-5.07084243	9.136822	15.4437044
-6.23182393	13.54916376	19.02597389
-7.7659065	16.55251796	18.25033417
-9.08588973	17.87798995	14.89653996
-9.78127529	17.62019596	12.17995671
-9.52581603	16.1153255	13.80423059
-8.08066709	13.78063254	23.04934163
-5.45126743	11.01072313	41.70306213
-1.94315094	8.16088286	68.58912075
1.97893352	5.56148597	98.74353621
5.80706473	3.4958323	124.599215
9.00347143	2.13378682	138.668718
11.05749105	1.45838431	135.8823555
11.62339933	1.23532664	114.3150514
10.62845508	1.06691543	74.88288617
8.27494114	0.53597835	21.48478447
4.98759684	-0.58919027	-38.65991508
1.36353847	-2.20774869	-95.94414799
-1.95543904	-3.99139496	-140.8036365
-4.51689915	-5.68117732	-166.3128834
-6.22035081	-7.22902053	-169.2786443
-7.25454873	-8.68602909	-149.7434927
-7.87918438	-10.06678776	-110.5493052
-8.25199727	-11.30821334	-57.77613064
-8.44254845	-12.28667807	-0.81281556
-8.5911696	-12.87874017	49.51767912
-8.98104278	-13.0241148	84.56617533
-9.8569357	-12.72463627	101.1197347
-11.17354665	-12.00833356	102.1992956
-12.57170451	-10.91719553	95.1774443
-13.60232089	-9.48308602	88.82650482
-13.9717423	-7.64610601	90.52099448
-13.62284776	-5.18099584	103.7924859
-12.6899572	-1.78511948	126.8411233
-11.44508562	2.65870144	152.9527064
-10.21798065	7.90415548	172.8266905
-9.23071344	13.42228409	177.0301203
-8.42503996	18.58376468	156.9068404
-7.48268695	22.77437344	106.5266893
-6.09620647	25.46435317	28.12029746
-4.22876059	26.28558512	-64.38171533
-2.1257044	25.11359114	-149.779547
-0.16089412	22.11142455	-209.0607086
1.32887208	17.70848248	-232.5784561
2.16874441	12.53221097	-221.0788128
2.36863648	7.2885684	-181.3999205
2.02144451	2.56933635	-121.4570701
1.17931047	-1.3527156	-49.27334518
-0.15668493	-4.56371274	25.1684428
-1.91095435	-7.30057415	90.20803901
-3.81848614	-9.72441771	135.7378866
-5.46401523	-11.87797964	156.41569
-6.4364255	-13.6815695	152.83132
-6.48391325	-14.89883599	130.564101
-5.61300323	-15.2318885	97.99982207
-4.10290507	-14.47388309	63.60656151
-2.41321018	-12.53909298	33.288006
-1.00249885	-9.47198335	8.90670033
-0.15767582	-5.53689328	-11.06784199
0.03714334	-1.26213161	-29.05496189
-0.40133969	2.63123713	-45.87676087
-1.4420439	5.36976049	-60.20120943
-3.00890025	6.3566908	-69.86823608
-4.90346827	5.45486732	-73.62319398
-6.82723081	3.10719178	-72.00906427
-8.51584327	0.12122431	-67.02831588
-9.82880046	-2.7607084	-60.96175355
-10.66526404	-5.16049346	-55.132832
-10.84326684	-7.02098505	-49.25984768
-10.21270276	-8.34678433	-41.54841212
-8.88882255	-9.01595664	-29.40435257
-7.23387631	-8.80479886	-10.57898567
-5.62265296	-7.51151923	15.62609524
-4.31134675	-5.03722894	47.55492878
-3.46732314	-1.43764193	81.20853162
-3.18784719	3.01276307	111.3143971
-3.42599727	7.79532679	133.0389809
-3.944309	12.26799056	143.3221578
-4.441081	15.89200709	141.1810062
-4.79201965	18.31882924	127.1958097
-5.11804559	19.30703082	103.0352448
-5.48740544	18.73568319	71.68747981
-5.59979183	16.74507398	37.81129995
-4.93590909	13.77491067	7.08667279
-3.21986373	10.43298839	-15.51293375
-0.68675688	7.29815276	-27.58734994
2.02462246	4.74066213	-30.22552349
4.19091406	2.81471413	-27.33685942
5.29197362	1.26650793	-23.73316542
5.10154324	-0.34115883	-23.15077723
3.60048739	-2.42146271	-27.17425619
0.87829129	-5.14409374	-35.1320946
-2.81600501	-8.34128929	-44.65182934
-6.88713549	-11.62658223	-52.56585532
-10.3581708	-14.61018314	-55.82900982
-12.18936401	-17.00609243	-52.12969859
-11.70768506	-18.57005662	-40.02496288
-8.83806153	-19.03456413	-19.11217217
-4.1122654	-18.20647008	9.05511685
1.51098544	-16.09766807	40.03881215
6.96511157	-12.91152072	66.86337625
11.34441969	-8.99092075	81.53302229
14.01104325	-4.8257737	77.11883231
14.61718507	-0.99874409	50.21345647
13.11633224	1.98415938	3.25985177
9.76688197	3.85816915	-54.48231379
5.10522727	4.65716875	-109.1044326
-0.15749595	4.66882395	-147.1403437
-5.32498538	4.33414399	-160.0726553
-9.86572779	4.09162755	-145.6722991
-13.40298505	4.18282207	-106.972318
-15.67344611	4.55748855	-50.3406889
-16.58663102	4.96627396	16.19517732
-16.24439736	5.12273669	83.39987953
-14.87442386	4.81420135	141.1505824
-12.82705017	3.96758713	180.4478335
-10.53826084	2.66951341	196.1944224
-8.31234053	1.11380494	188.5187523
-6.14936774	-0.49419257	162.0690067
-3.82603887	-2.01529049	124.2280163
-1.09916545	-3.40228191	83.36888472
2.10997991	-4.67867479	47.28345746
5.59262749	-5.90632017	21.44376343
8.90455902	-7.18154357	7.64028591
11.58781222	-8.65195703	3.86448889
13.33594515	-10.50626797	5.44935674
14.03838033	-12.90752311	6.78600723
13.82891067	-15.88860164	2.98750705
13.08636647	-19.27849735	-8.7346199
12.27531395	-22.73626276	-28.12271479
11.73065349	-25.89367457	-51.73538299
11.55334543	-28.48516971	-74.02657945
11.6507678	-30.3396067	-89.4104764
11.85174699	-31.28452125	-94.27285946
12.01309958	-31.11779511	-87.95885299
12.06817931	-29.68307868	-72.44549864
12.00173345	-26.94492752	-50.95808394
11.77007764	-22.99257161	-26.22938297
11.23826261	-18.04783205	0.62573491
10.22231414	-12.54415524	29.76974497
8.64283977	-7.15093961	60.85885335
6.66742588	-2.57794883	91.2974899
4.68516314	0.76420338	116.126361
3.07001398	2.92624719	129.3829019
1.91180792	4.24213048	125.8579517
1.02193601	5.06492822	102.826859
0.24783612	5.66242557	61.83518269
-0.24786894	6.18496919	9.992039
-0.03958462	6.61450602	-41.2184766
1.2276316	6.79661941	-80.61980877
3.52400178	6.62223165	-102.6700471
6.37323241	6.21664911	-109.4644937
9.02112242	5.91563076	-108.4226975
10.72794241	6.02162194	-107.5852961
11.06112182	6.54944464	-111.3765091
9.96578463	7.12731465	-119.0384279
7.62186013	7.12509896	-126.1173486
4.43196337	5.99961807	-127.4184879
1.13810847	3.60820765	-119.3384532
-1.31829156	0.2034985	-100.6754043
-2.17765736	-3.75973813	-72.63366773
-1.1482887	-7.73684678	-38.83100407
1.49339368	-11.20850694	-4.73301551
4.96904878	-13.84066187	24.08714543
8.27156427	-15.45393	43.94719271
10.52787357	-15.87296824	53.9935647
11.23746531	-14.96874936	55.76310101
10.33545741	-12.8149095	51.92307193
8.13676149	-9.73664256	45.05299147
5.18018068	-6.3011937	37.17423658
2.01077854	-3.2351721	30.09364176
-0.97942094	-1.15929338	25.91939412
-3.54841362	-0.32311709	26.87524323
-5.46496536	-0.59956086	34.14374535
-6.36775668	-1.69405208	46.54654602
-5.78910768	-3.34404077	60.34029369
-3.39734666	-5.36830131	70.63630737
0.72421718	-7.59687283	73.65464146
5.98911554	-9.79815562	68.55168849
11.45883813	-11.67735861	57.98905749
16.17057144	-12.94451849	47.27369354
19.50866353	-13.39644169	42.6136431
21.38723885	-12.9545	49.2706971
22.0804346	-11.6362703	69.75030363
21.80637003	-9.47439803	101.9715155
20.4437614	-6.48959423	138.5602616
17.6775756	-2.82580685	168.6155946
13.3680724	1.10440582	181.3045846
7.76198121	4.69349657	169.7341614
1.52158121	7.36119981	134.3186358
-4.36318413	8.737661	84.0922215
-8.85808889	8.76594451	33.83002205
-11.22565245	7.70948786	-2.18573333
-11.14606866	6.05468926	-15.94959741
-8.66701101	4.40024506	-8.09991464
-4.19259497	3.3555256	13.4248049
1.52592971	3.33469972	36.92596098
7.54702131	4.3015607	50.70298677
13.01283795	5.69777982	45.91398243
17.37390398	6.63110167	19.07452741
20.45046857	6.19753975	-25.83360856
22.34358584	3.77356029	-78.03881142
23.32663956	-0.82596601	-124.4782877
23.82696333	-7.33232674	-155.1299951
24.39061134	-15.08471292	-165.6955354
25.43774156	-23.11850535	-157.0719997
26.87000556	-30.32512339	-133.2448156
27.94484586	-35.73832627	-99.38905059
27.72200983	-38.84220093	-60.97592022
25.69244664	-39.6790039	-23.46001069
21.99517358	-38.68254897	8.06093821
17.26650368	-36.41433719	29.11396247
12.45805885	-33.39508416	35.852896
8.65259698	-30.03853298	25.18327308
6.75487166	-26.6055674	-3.62213953
7.12054635	-23.19139241	-45.57130056
9.40362391	-19.84449177	-88.62877123
12.7575257	-16.74272052	-117.4856761
16.18635394	-14.16048072	-119.66312
18.86961567	-12.21404652	-90.52362148
20.41653013	-10.70331771	-36.3675756
20.87512006	-9.24515501	26.68226357
20.44357568	-7.5698361	79.36462828
19.22241093	-5.71507413	107.2226708
17.26453242	-3.94142392	104.9732933
14.76734817	-2.43737209	76.85571163
12.14427933	-1.12751085	34.2154351
9.90884609	0.19965979	-8.37410348
8.48878768	1.62384435	-36.7099267
8.09207361	3.00737125	-39.99691942
8.64933482	4.16280234	-14.23374375
9.81214501	5.05753695	35.18297012
11.01896546	5.84551476	94.07418307
11.67844711	6.76401608	143.967159
11.42671829	7.97753805	168.347922
10.27949248	9.34206318	157.0781569
8.58107302	10.26422348	107.8108694
6.84538829	9.93890056	26.35288254
5.61423227	7.85010797	-73.45710095
5.36792407	4.11432026	-172.0374263
6.46611835	-0.58939526	-249.2067295
9.04375099	-5.38047967	-290.4803754
12.83021067	-9.49776048	-291.3344027
17.07567993	-12.42083173	-256.9835736
20.7645325	-13.87711769	-198.5255001
22.98581624	-13.82638338	-128.7787426
23.21874251	-12.43847098	-59.76527849
21.45202907	-10.06481443	-1.40729493
18.18894725	-7.20542216	39.47929292
14.38255576	-4.44523216	60.15289552
11.24624354	-2.30804132	62.33641795
9.86398433	-1.06463832	51.60397706
10.71833204	-0.64595131	36.35009606
13.49476737	-0.73878313	27.12168347
17.34522461	-0.96158407	35.51686619
21.30193903	-0.96463893	70.51889332
24.48785504	-0.44513699	132.5382983
26.15185674	0.79735673	209.5292063
25.74045749	2.72823269	279.7614589
23.08584513	4.97285648	320.6286764
18.57695434	6.84876208	317.2574117
13.12153633	7.5939072	266.6918172
7.847119	6.7400616	178.893595
3.70371671	4.37076329	74.40783852
1.23699246	1.04374421	-23.26308594
0.64023814	-2.44055864	-97.33576163
1.88500684	-5.1878692	-143.0673664
4.66498229	-6.41121201	-166.2509813
8.25823065	-5.7727029	-177.3292476
11.65479406	-3.60075806	-185.248373
13.95495041	-0.76742839	-193.9003034
14.68950764	1.69231889	-201.8112983
13.83184469	3.00582795	-204.2173743
11.64761618	2.89195303	-196.0336639
8.65896396	1.43963804	-174.2348729
5.63237113	-1.17398651	-138.9623791
3.34056612	-4.77580024	-93.31618042
2.26782305	-9.09070651	-41.58562826
2.55316448	-13.67891803	12.86653793
4.11993938	-18.00768519	67.33295138
6.80590555	-21.56335993	117.5457514
10.41214716	-23.90368826	156.6575969
14.65364302	-24.67390484	175.9990747
19.06441761	-23.66805616	166.9833651
22.98520539	-20.91075898	124.7999792
25.6910262	-16.6764872	52.94421446
26.55690932	-11.42088869	-34.83100219
25.15367497	-5.63169644	-118.1190528
21.31605974	0.34098921	-177.9308742
15.25993163	6.35393341	-203.5205834
7.6734424	12.38625857	-193.0940437
-0.36197441	18.37160204	-149.6524745
-7.63329878	24.05723971	-78.85144468
-13.12121289	28.97407636	7.72726659
-16.26334021	32.55442343	91.05475429
-17.06104277	34.33000131	150.5586172
-15.96003801	34.03667035	171.5608007
-13.54486209	31.55442094	148.6176835
-10.23995083	26.83146085	86.448298
-6.21883634	19.96261383	-0.55354184
-1.551883	11.3869622	-91.92449522
3.57016534	1.98110666	-167.3663895
8.72727396	-7.10448092	-212.1362657
13.32678443	-14.75729391	-218.8132056
16.75910182	-20.14293295	-186.7475865
18.5621174	-22.79785196	-121.6921146
18.51438985	-22.64119415	-34.82439157
16.67038117	-19.97893747	59.54426821
13.39307529	-15.52613282	145.5789774
9.28469645	-10.39896472	207.0710078
5.00517035	-5.95957698	230.8013909
1.253744	-3.43274403	211.6612564
-1.08789621	-3.42364759	156.2136911
-1.03017076	-5.65574686	82.36364507
2.17720878	-9.13987331	14.23072648
8.69810059	-12.6556705	-26.59917396
17.89422454	-15.21286934	-29.09986737
28.31469149	-16.2718858	3.93788721
38.00003534	-15.74119212	57.91348352
45.01530531	-13.86360118	112.3024945
47.89435759	-11.07331354	148.0660925
45.74838125	-7.84925031	153.016632
38.26188698	-4.56882888	123.9260239
25.98014235	-1.38581762	67.28012514
10.62529492	1.82214178	-1.8275391
-5.20029309	5.4149561	-64.87214151
-18.91200676	9.88916627	-106.9821702
-28.84149613	15.71165326	-121.2412728
-34.64138133	23.06590381	-108.5074583
-37.09637353	31.61835572	-74.94854251
-37.56430925	40.50137791	-30.24551548
-37.36754524	48.60747109	13.69641856
-37.38078586	55.03988935	45.34995319
-37.91676726	59.3754739	56.96390788
-38.81652444	61.59506374	47.00904576
-39.57078687	61.88051038	20.91645388
-39.48174911	60.50129721	-10.53494807
-37.96205747	57.82221131	-35.09670662
-34.83564962	54.31223293	-43.01869662
-30.42319587	50.49947934	-29.14736007
-25.40527082	46.9517005	6.63414825
-20.59066252	44.21804733	59.38776932
-16.71535918	42.61445095	119.2195088
-14.34851268	42.05908604	173.1296485
-13.8530466	42.20245697	209.2029838
-15.29774006	42.72030313	220.171884
-18.37563929	43.48501252	203.8993486
-22.47875758	44.50590121	162.2182797
-26.93092831	45.73313208	100.9225004
-31.22562269	46.91007257	30.87524158
-35.13456974	47.61391591	-33.10020065
-38.65337956	47.49386779	-76.94563754
-41.83821281	46.56745677	-92.47688716
-44.65700487	45.33722427	-79.64088657
-46.97997787	44.60462455	-45.70321536
-48.71856954	45.12653909	-2.24175455
-49.92504045	47.30135685	38.88619906
-50.65838871	50.95439369	68.6912277
-50.79407172	55.34822333	82.10321528
-50.10171053	59.52205184	77.31045644
-48.50043451	62.78350452	54.38808524
-46.1762557	65.03681118	14.70174724
-43.48160016	66.78570704	-37.81306632
-40.73418659	68.82667698	-95.21045512
-38.03677688	71.80082028	-146.6999815
-35.19955115	75.90773449	-182.2072066
-31.82455598	80.93332167	-195.8447628
-27.53029446	86.42290609	-187.3320854
-22.11226919	91.7863903	-161.1625444
-15.46288999	96.32397295	-124.709238
-7.44984719	99.33183818	-86.20161503
1.98525416	100.3151928	-52.76913165
12.67416022	99.05691275	-28.83749339
24.28561679	95.52061	-15.44344704
36.55070948	89.89177614	-10.8026297
49.41100929	82.71246108	-11.68513568
62.91052862	74.779865	-14.80075157
76.85925916	66.80561817	-17.91399524
90.56223207	59.12241193	-20.67507009
102.9053255	51.64186193	-24.87025211
112.740804	44.06772977	-33.59508385
119.2855653	36.21451459	-49.31541559
122.3507735	28.20509348	-71.8975443
122.3498095	20.42368656	-97.98417587
120.061247	13.32426221	-122.0214379
116.3021561	7.2859237	-138.2140378
111.7794132	2.58452687	-142.4332589
107.1138453	-0.62682803	-133.3908856
102.8427391	-2.38774915	-112.9177201
99.36486673	-2.92410966	-85.38393524
96.91742391	-2.58391658	-56.20055216
95.62374903	-1.90572835	-29.73731137
95.55004228	-1.68967624	-7.7327568
96.71171965	-2.79035229	10.84264104
99.08433042	-5.74356134	28.55373701
102.6611254	-10.5196099	47.70898798
107.4930074	-16.50211171	68.82746533
113.6494745	-22.70228574	90.00800359
121.0894878	-28.14387041	107.5148773
129.4948743	-32.17971588	117.3073604
138.1984323	-34.51882215	116.7736707
146.3003966	-34.97474787	105.8055364
152.9117133	-33.21532475	86.7380643
157.3748701	-28.78513131	63.34802128
159.3738234	-21.31733128	39.40487156
158.8919677	-10.6730663	17.31592306
155.967905	3.10077538	-2.57483596
150.3921459	19.83244326	-21.67202288
141.6374756	39.1142864	-41.8345237
129.0931797	60.20372863	-63.64202661
112.4730231	82.105794	-85.14637361
92.19198851	103.6150236	-101.896292
69.39350588	123.3420424	-108.3178114
45.46216905	140.0190996	-99.7944469
21.33982753	152.8624061	-74.73955693
-2.77087887	161.6026592	-36.02400132
-27.04917673	166.3393198	9.29474883
-51.39056496	167.488491	52.36420864
-75.04956018	165.7319032	85.64542804
-96.90880782	161.8325259	104.7898958
-116.1089342	156.4093102	108.6919232
-132.4044181	149.8083478	98.55031023
-145.9997171	142.1103529	76.93142082
-157.2574784	133.2418455	47.03586849
-166.619639	123.1577735	11.90540959
-174.6256273	112.0430764	-26.29368703
-181.7477092	100.3697534	-66.37240667
-188.0929713	88.74271205	-107.3415333
-193.4274738	77.69307335	-147.2076792
-197.9271517	67.44106911	-182.4778996
-203.1050893	57.53643272	-209.0777963
-211.201541	46.67231563	-223.9361165
-222.823449	33.0492452	-225.9891273
-235.5533188	15.07784501	-216.0952309
-245.3017923	-8.05932723	-196.2848781
-248.7036237	-36.21542631	-168.9392245
-244.140658	-68.45781894	-135.7366262
-231.3605845	-103.4622909	-96.62823382
-211.4778077	-139.9123405	-50.32898038
-187.4977289	-176.6985216	3.1965668
-163.5228629	-212.7544725	60.09561556
-142.5750935	-246.6628865	112.4660612
-125.1673113	-276.442266	151.3496422
-109.8186694	-299.8304246	170.4801872
-94.67481622	-314.956771	167.9516687
-78.70894389	-320.8092496	145.2918192
-61.85683785	-317.0696389	105.9619052
-44.50807239	-303.5605135	55.38729089
-26.94374709	-279.853505	1.60301194
-9.10506004	-245.531749	-45.72435856
9.12741012	-201.1262774	-77.86515491
27.43486076	-149.1160356	-89.58529819
44.87423132	-94.21474137	-80.55856336
60.15993363	-42.31693905	-55.21445287
72.21011495	1.63544176	-21.23111895
80.6757168	35.34377593	12.70978831
86.06274776	59.23449931	39.20826997
89.23936422	75.29601194	53.52143759
90.81054147	85.74752135	53.2350035
91.00701495	92.2957963	37.15387147
89.99083273	96.02956895	5.64064752
88.07791981	97.62020351	-37.37128974
85.71745935	97.56355925	-83.06230334
83.38598415	96.25876744	-119.0213744
81.50366582	93.91204274	-133.0008124
80.2999539	90.56434714	-117.5313761
79.66860374	86.3648303	-73.58282748
79.2640799	81.76188156	-11.77113696
78.86188952	77.33023953	50.49391071
78.63686845	73.38223677	95.55443704
79.04999865	69.74711438	111.6188701
80.47508066	65.86542757	95.63316883
83.03168148	60.96701863	54.23996043
86.75235076	54.21311652	2.50285844
91.72752588	44.90389552	-41.30784207
97.99790405	32.65497863	-61.7094916
105.3097136	17.39967289	-48.93036571
112.9631892	-0.67496261	-0.22879593
119.9445874	-21.10015416	77.98893861
125.3144429	-43.03052452	168.5312567
128.5394326	-65.28163017	246.0385054
129.5465836	-86.57997626	285.4396884
128.6395972	-105.8228596	272.1494688
126.4218633	-122.2580518	208.2957332
123.673305	-135.6869924	112.5324643
121.2444446	-146.5094556	13.05870349
120.083409	-155.3413535	-63.80486641
121.2038329	-162.455731	-102.8889518
125.323665	-167.4619239	-102.4088686
132.2806336	-169.2066924	-70.5661435
140.6434626	-165.8465955	-20.68268788
147.7373137	-155.354839	32.46852154
149.9645064	-136.5898114	75.233209
143.4420839	-110.4252359	97.42098119
125.1000974	-79.96064339	93.71487103
94.14791252	-49.38489449	63.52348584
53.29830783	-22.25392994	10.35355979
8.48524956	-0.33960867	-58.24277653
-33.41085837	16.44964303	-130.7701349
-67.33934645	29.37767002	-193.6894159
-91.51564352	39.97487949	-235.3840788
-107.0839507	49.2975611	-249.7624628
-116.776127	57.55495726	-237.1166306
-123.5381035	64.164959	-202.5992989
-129.570434	68.09778389	-154.2603965
-135.8687767	68.21683311	-101.5161795
-142.33719	63.36624359	-53.61411997
-148.345189	52.38749271	-17.87696596
-153.3491403	34.54025226	1.69517829
-157.2354331	10.28604159	4.73908235
-160.322792	-18.27309927	-6.14402187
-163.202455	-47.94172538	-26.26216603
-166.5240745	-75.78518667	-49.6240712
-170.7110307	-100.3444463	-69.9744832
-175.7098971	-121.856303	-82.25721343
-180.9683352	-141.514001	-84.16884107
-185.6737495	-160.5781701	-76.94419214
-189.0223835	-179.9424745	-64.63765417
-190.278335	-200.0876718	-52.16085775
-188.7708205	-221.1418201	-43.26142171
-184.068325	-242.9391807	-39.49198192
-176.1283288	-265.1231244	-40.33201833
-165.2091552	-287.2077162	-43.9485769
-151.7181716	-308.442806	-47.96293101
-136.1690742	-327.7683159	-49.92701344
-119.2217688	-344.2366658	-47.58099714
-101.7069618	-357.5877732	-39.0519039
-84.48367184	-368.4238543	-23.28837076
-68.09567429	-377.9539568	-0.8695594
-52.6050437	-387.6016023	25.52224538
-37.93014968	-398.6170454	51.88716251
-24.274827	-411.6314919	74.78184158
-12.05644368	-426.2162041	92.97385815
-1.40572068	-440.7731648	107.5634153
8.26792295	-453.0445142	120.5443955
18.30744469	-461.0537602	133.0708017
30.37109306	-463.8113268	144.7372876
45.75603086	-461.2863884	154.0962971
64.95562647	-453.7515147	159.518268
87.62550491	-441.0308074	159.5930703
112.6819013	-422.1719699	153.0712151
138.4287327	-395.7947871	138.7393241
162.8481256	-361.0235968	115.7024311
184.0164296	-318.4036826	84.18917974
200.5249906	-270.0622676	46.11295467
211.7736544	-218.9814322	4.56753558
217.8917475	-167.9934053	-37.14013498
219.2458343	-119.1794711	-75.82982154
215.9323608	-73.73731433	-108.517277
207.6207721	-32.06579963	-132.9747002
193.663519	5.95519973	-148.3010868
173.409159	40.53012668	-154.8138729
146.8049679	71.62421432	-153.3716861
114.9140128	98.95063786	-144.5123201
79.81091083	122.2230763	-127.9763156
43.88278982	141.411787	-103.1747203
9.05897127	156.735344	-70.37641417
-23.48808897	168.383508	-31.80568002
-53.08013569	176.2576275	8.04072945
-79.14598419	180.0209859	43.18333803
-101.1838637	179.4201357	67.81982105
-119.0656134	174.6853588	77.87474619
-133.2634705	166.8597196	71.35414705
-144.695474	157.731392	47.715345
-154.307404	149.1933379	7.92466649
-162.7363515	142.459756	-43.89317831
-170.3076084	137.6781081	-99.11586432
-177.3171824	134.0670243	-145.7917394
-184.2020558	130.5092933	-170.9469551
-191.3563338	126.3370768	-162.8922039
-198.9615767	121.7183525	-116.3480383
-207.6126818	117.3131582	-38.71415627
-219.6885819	113.5860645	51.01915984
-238.7879997	110.404529	132.1925041
-265.6147366	107.1755497	192.0381855
